,0,1,2
773,2_320,0.0,"[[1260.0, 356.0, 1372.0, 644.0]]"
774,2_321,0.0,"[[671.0, 392.0, 750.0, 568.0]]"
775,2_321,0.0,"[[1022.0, 364.0, 1127.0, 542.0]]"
776,2_321,0.0,"[[708.0, 382.0, 787.0, 610.0]]"
777,2_321,0.0,"[[786.0, 376.0, 886.0, 643.0]]"
778,2_321,0.0,"[[919.0, 403.0, 1033.0, 727.0]]"
779,2_321,0.0,"[[1028.0, 444.0, 1134.0, 766.0]]"
780,2_321,0.0,"[[1195.0, 306.0, 1296.0, 523.0]]"
781,2_321,0.0,"[[1260.0, 356.0, 1372.0, 644.0]]"
782,2_322,0.0,"[[671.0, 391.0, 750.0, 569.0]]"
783,2_322,0.0,"[[1022.0, 364.0, 1127.0, 542.0]]"
784,2_322,0.0,"[[708.0, 382.0, 787.0, 610.0]]"
785,2_322,0.0,"[[786.0, 376.0, 886.0, 643.0]]"
786,2_322,0.0,"[[919.0, 403.0, 1033.0, 727.0]]"
787,2_322,0.0,"[[1028.0, 444.0, 1134.0, 766.0]]"
788,2_322,0.0,"[[1195.0, 306.0, 1296.0, 523.0]]"
789,2_322,0.0,"[[1260.0, 356.0, 1372.0, 644.0]]"
790,2_323,0.0,"[[671.0, 391.0, 751.0, 569.0]]"
791,2_323,0.0,"[[1022.0, 364.0, 1127.0, 541.0]]"
792,2_323,0.0,"[[708.0, 382.0, 787.0, 610.0]]"
793,2_323,0.0,"[[786.0, 376.0, 886.0, 643.0]]"
794,2_323,0.0,"[[919.0, 403.0, 1033.0, 727.0]]"
795,2_323,0.0,"[[1028.0, 444.0, 1134.0, 766.0]]"
796,2_323,0.0,"[[1195.0, 306.0, 1296.0, 523.0]]"
797,2_323,0.0,"[[1260.0, 356.0, 1372.0, 644.0]]"
798,2_324,0.0,"[[671.0, 391.0, 751.0, 569.0]]"
799,2_324,0.0,"[[1022.0, 364.0, 1127.0, 542.0]]"
800,2_324,0.0,"[[708.0, 382.0, 787.0, 610.0]]"
801,2_324,0.0,"[[786.0, 376.0, 886.0, 643.0]]"
802,2_324,0.0,"[[919.0, 403.0, 1033.0, 727.0]]"
803,2_324,0.0,"[[1028.0, 444.0, 1134.0, 766.0]]"
804,2_324,0.0,"[[1195.0, 306.0, 1296.0, 523.0]]"
805,2_324,0.0,"[[1260.0, 356.0, 1372.0, 644.0]]"
806,2_325,0.0,"[[672.0, 391.0, 751.0, 569.0]]"
807,2_325,0.0,"[[1022.0, 364.0, 1127.0, 542.0]]"
808,2_325,0.0,"[[708.0, 382.0, 787.0, 610.0]]"
809,2_325,0.0,"[[786.0, 376.0, 886.0, 643.0]]"
810,2_325,0.0,"[[919.0, 403.0, 1033.0, 727.0]]"
811,2_325,0.0,"[[1028.0, 444.0, 1134.0, 766.0]]"
812,2_325,0.0,"[[1195.0, 306.0, 1296.0, 523.0]]"
813,2_325,0.0,"[[1260.0, 356.0, 1372.0, 644.0]]"
814,2_326,0.0,"[[671.0, 391.0, 751.0, 569.0]]"
815,2_326,0.0,"[[1022.0, 364.0, 1127.0, 542.0]]"
816,2_326,0.0,"[[708.0, 382.0, 787.0, 610.0]]"
817,2_326,0.0,"[[786.0, 376.0, 886.0, 643.0]]"
818,2_326,0.0,"[[919.0, 403.0, 1033.0, 727.0]]"
819,2_326,0.0,"[[1028.0, 444.0, 1134.0, 766.0]]"
820,2_326,0.0,"[[1195.0, 306.0, 1296.0, 523.0]]"
821,2_326,0.0,"[[1260.0, 356.0, 1372.0, 644.0]]"
822,2_327,0.0,"[[671.0, 391.0, 751.0, 569.0]]"
823,2_327,0.0,"[[1022.0, 364.0, 1127.0, 542.0]]"
824,2_327,0.0,"[[708.0, 382.0, 787.0, 610.0]]"
825,2_327,0.0,"[[786.0, 376.0, 886.0, 643.0]]"
826,2_327,0.0,"[[919.0, 403.0, 1033.0, 727.0]]"
827,2_327,0.0,"[[1028.0, 444.0, 1134.0, 766.0]]"
828,2_327,0.0,"[[1195.0, 306.0, 1296.0, 523.0]]"
829,2_327,0.0,"[[1260.0, 356.0, 1372.0, 644.0]]"
830,2_328,0.0,"[[671.0, 391.0, 751.0, 569.0]]"
831,2_328,0.0,"[[1022.0, 364.0, 1127.0, 542.0]]"
832,2_328,0.0,"[[708.0, 382.0, 787.0, 610.0]]"
833,2_328,0.0,"[[786.0, 376.0, 886.0, 643.0]]"
834,2_328,0.0,"[[919.0, 403.0, 1033.0, 727.0]]"
835,2_328,0.0,"[[1028.0, 444.0, 1134.0, 766.0]]"
836,2_328,0.0,"[[1195.0, 306.0, 1296.0, 523.0]]"
837,2_328,0.0,"[[1260.0, 356.0, 1372.0, 644.0]]"
838,2_329,0.0,"[[1305.0, 347.0, 1364.0, 449.0]]"
839,2_329,0.0,"[[1074.0, 367.0, 1160.0, 531.0]]"
840,2_329,0.0,"[[726.0, 341.0, 824.0, 576.0]]"
841,2_329,0.0,"[[832.0, 346.0, 922.0, 577.0]]"
842,2_329,0.0,"[[1039.0, 443.0, 1150.0, 728.0]]"
843,2_329,0.0,"[[920.0, 392.0, 1042.0, 672.0]]"
844,2_329,0.0,"[[1196.0, 310.0, 1297.0, 532.0]]"
845,2_329,0.0,"[[1258.0, 396.0, 1372.0, 654.0]]"
846,2_330,0.0,"[[1305.0, 347.0, 1364.0, 448.0]]"
847,2_330,0.0,"[[1073.0, 367.0, 1160.0, 531.0]]"
848,2_330,0.0,"[[726.0, 342.0, 824.0, 576.0]]"
849,2_330,0.0,"[[832.0, 346.0, 922.0, 577.0]]"
850,2_330,0.0,"[[1039.0, 443.0, 1150.0, 728.0]]"
851,2_330,0.0,"[[920.0, 392.0, 1042.0, 672.0]]"
852,2_330,0.0,"[[1196.0, 310.0, 1297.0, 532.0]]"
853,2_330,0.0,"[[1258.0, 396.0, 1372.0, 655.0]]"
854,2_331,0.0,"[[1305.0, 347.0, 1365.0, 450.0]]"
855,2_331,0.0,"[[1076.0, 367.0, 1160.0, 530.0]]"
856,2_331,0.0,"[[726.0, 342.0, 824.0, 575.0]]"
857,2_331,0.0,"[[832.0, 346.0, 922.0, 576.0]]"
858,2_331,0.0,"[[1039.0, 439.0, 1150.0, 728.0]]"
859,2_331,0.0,"[[920.0, 392.0, 1041.0, 671.0]]"
860,2_331,0.0,"[[1197.0, 310.0, 1297.0, 531.0]]"
861,2_331,0.0,"[[1259.0, 395.0, 1372.0, 655.0]]"
862,2_332,0.0,"[[1305.0, 347.0, 1365.0, 450.0]]"
863,2_332,0.0,"[[1076.0, 367.0, 1160.0, 530.0]]"
864,2_332,0.0,"[[726.0, 342.0, 824.0, 575.0]]"
865,2_332,0.0,"[[832.0, 346.0, 922.0, 576.0]]"
866,2_332,0.0,"[[1039.0, 439.0, 1150.0, 728.0]]"
867,2_332,0.0,"[[920.0, 392.0, 1041.0, 671.0]]"
868,2_332,0.0,"[[1197.0, 310.0, 1297.0, 531.0]]"
869,2_332,0.0,"[[1259.0, 395.0, 1373.0, 655.0]]"
870,2_333,0.0,"[[1305.0, 347.0, 1365.0, 450.0]]"
871,2_333,0.0,"[[1076.0, 367.0, 1160.0, 530.0]]"
872,2_333,0.0,"[[726.0, 342.0, 824.0, 575.0]]"
873,2_333,0.0,"[[832.0, 346.0, 922.0, 576.0]]"
874,2_333,0.0,"[[1039.0, 439.0, 1150.0, 728.0]]"
875,2_333,0.0,"[[920.0, 392.0, 1041.0, 671.0]]"
876,2_333,0.0,"[[1197.0, 310.0, 1297.0, 531.0]]"
877,2_333,0.0,"[[1259.0, 395.0, 1372.0, 655.0]]"
878,2_334,0.0,"[[1305.0, 347.0, 1365.0, 450.0]]"
879,2_334,0.0,"[[1076.0, 367.0, 1160.0, 530.0]]"
880,2_334,0.0,"[[726.0, 342.0, 824.0, 575.0]]"
881,2_334,0.0,"[[832.0, 346.0, 922.0, 576.0]]"
882,2_334,0.0,"[[1039.0, 439.0, 1150.0, 728.0]]"
883,2_334,0.0,"[[920.0, 392.0, 1041.0, 671.0]]"
884,2_334,0.0,"[[1197.0, 310.0, 1297.0, 531.0]]"
885,2_334,0.0,"[[1259.0, 395.0, 1373.0, 655.0]]"
886,2_335,0.0,"[[1305.0, 347.0, 1365.0, 450.0]]"
887,2_335,0.0,"[[1076.0, 367.0, 1160.0, 530.0]]"
888,2_335,0.0,"[[726.0, 342.0, 824.0, 575.0]]"
889,2_335,0.0,"[[832.0, 346.0, 922.0, 576.0]]"
890,2_335,0.0,"[[1039.0, 439.0, 1150.0, 728.0]]"
891,2_335,0.0,"[[920.0, 392.0, 1041.0, 671.0]]"
892,2_335,0.0,"[[1197.0, 310.0, 1297.0, 531.0]]"
893,2_335,0.0,"[[1259.0, 395.0, 1373.0, 655.0]]"
894,2_336,0.0,"[[1305.0, 347.0, 1365.0, 450.0]]"
895,2_336,0.0,"[[1076.0, 367.0, 1160.0, 530.0]]"
896,2_336,0.0,"[[726.0, 342.0, 824.0, 575.0]]"
897,2_336,0.0,"[[832.0, 346.0, 922.0, 576.0]]"
898,2_336,0.0,"[[1039.0, 439.0, 1150.0, 728.0]]"
899,2_336,0.0,"[[920.0, 392.0, 1041.0, 671.0]]"
900,2_336,0.0,"[[1197.0, 310.0, 1297.0, 531.0]]"
901,2_336,0.0,"[[1259.0, 395.0, 1373.0, 655.0]]"
902,2_337,0.0,"[[1305.0, 347.0, 1365.0, 450.0]]"
903,2_337,0.0,"[[1076.0, 367.0, 1160.0, 530.0]]"
904,2_337,0.0,"[[726.0, 342.0, 824.0, 575.0]]"
905,2_337,0.0,"[[832.0, 346.0, 922.0, 576.0]]"
906,2_337,0.0,"[[1039.0, 439.0, 1150.0, 728.0]]"
907,2_337,0.0,"[[920.0, 392.0, 1041.0, 671.0]]"
908,2_337,0.0,"[[1197.0, 310.0, 1297.0, 531.0]]"
909,2_337,0.0,"[[1259.0, 395.0, 1373.0, 655.0]]"
910,2_338,0.0,"[[1305.0, 347.0, 1365.0, 450.0]]"
911,2_338,0.0,"[[1076.0, 367.0, 1160.0, 530.0]]"
912,2_338,0.0,"[[726.0, 342.0, 824.0, 575.0]]"
913,2_338,0.0,"[[832.0, 346.0, 922.0, 576.0]]"
914,2_338,0.0,"[[1039.0, 439.0, 1150.0, 728.0]]"
915,2_338,0.0,"[[920.0, 392.0, 1041.0, 671.0]]"
916,2_338,0.0,"[[1197.0, 310.0, 1297.0, 531.0]]"
917,2_338,0.0,"[[1259.0, 395.0, 1373.0, 655.0]]"
918,2_339,0.0,"[[768.0, 330.0, 844.0, 489.0]]"
919,2_339,0.0,"[[876.0, 326.0, 944.0, 541.0]]"
920,2_339,0.0,"[[787.0, 312.0, 864.0, 550.0]]"
921,2_339,0.0,"[[1095.0, 349.0, 1183.0, 553.0]]"
922,2_339,0.0,"[[1202.0, 319.0, 1302.0, 547.0]]"
923,2_339,0.0,"[[951.0, 378.0, 1068.0, 668.0]]"
924,2_339,0.0,"[[1048.0, 430.0, 1168.0, 720.0]]"
925,2_339,0.0,"[[1247.0, 401.0, 1380.0, 681.0]]"
926,2_340,0.0,"[[768.0, 330.0, 844.0, 489.0]]"
927,2_340,0.0,"[[876.0, 326.0, 944.0, 540.0]]"
928,2_340,0.0,"[[786.0, 312.0, 864.0, 550.0]]"
929,2_340,0.0,"[[1096.0, 350.0, 1183.0, 553.0]]"
930,2_340,0.0,"[[1202.0, 319.0, 1302.0, 547.0]]"
931,2_340,0.0,"[[947.0, 386.0, 1069.0, 659.0]]"
932,2_340,0.0,"[[1048.0, 430.0, 1168.0, 720.0]]"
933,2_340,0.0,"[[1247.0, 401.0, 1380.0, 681.0]]"
934,2_341,0.0,"[[768.0, 330.0, 843.0, 488.0]]"
935,2_341,0.0,"[[876.0, 326.0, 944.0, 539.0]]"
936,2_341,0.0,"[[786.0, 312.0, 864.0, 550.0]]"
937,2_341,0.0,"[[1096.0, 350.0, 1183.0, 553.0]]"
938,2_341,0.0,"[[1203.0, 319.0, 1302.0, 547.0]]"
939,2_341,0.0,"[[947.0, 386.0, 1069.0, 659.0]]"
940,2_341,0.0,"[[1048.0, 430.0, 1168.0, 720.0]]"
941,2_341,0.0,"[[1247.0, 401.0, 1380.0, 681.0]]"
942,2_342,0.0,"[[768.0, 330.0, 843.0, 488.0]]"
943,2_342,0.0,"[[876.0, 326.0, 944.0, 539.0]]"
944,2_342,0.0,"[[786.0, 312.0, 864.0, 550.0]]"
945,2_342,0.0,"[[1096.0, 350.0, 1183.0, 553.0]]"
946,2_342,0.0,"[[1203.0, 319.0, 1302.0, 547.0]]"
947,2_342,0.0,"[[947.0, 386.0, 1069.0, 659.0]]"
948,2_342,0.0,"[[1048.0, 430.0, 1168.0, 720.0]]"
949,2_342,0.0,"[[1247.0, 401.0, 1380.0, 681.0]]"
950,2_343,0.0,"[[768.0, 330.0, 844.0, 488.0]]"
951,2_343,0.0,"[[876.0, 326.0, 944.0, 539.0]]"
952,2_343,0.0,"[[786.0, 312.0, 864.0, 550.0]]"
953,2_343,0.0,"[[1096.0, 350.0, 1183.0, 553.0]]"
954,2_343,0.0,"[[1203.0, 319.0, 1302.0, 547.0]]"
955,2_343,0.0,"[[947.0, 386.0, 1069.0, 659.0]]"
956,2_343,0.0,"[[1048.0, 430.0, 1168.0, 720.0]]"
957,2_343,0.0,"[[1247.0, 401.0, 1380.0, 681.0]]"
958,2_344,0.0,"[[768.0, 330.0, 844.0, 488.0]]"
959,2_344,0.0,"[[876.0, 326.0, 944.0, 540.0]]"
960,2_344,0.0,"[[786.0, 312.0, 864.0, 550.0]]"
961,2_344,0.0,"[[1096.0, 350.0, 1183.0, 553.0]]"
962,2_344,0.0,"[[1203.0, 319.0, 1302.0, 547.0]]"
963,2_344,0.0,"[[947.0, 386.0, 1069.0, 659.0]]"
964,2_344,0.0,"[[1048.0, 430.0, 1168.0, 720.0]]"
965,2_344,0.0,"[[1247.0, 401.0, 1380.0, 681.0]]"
966,2_345,0.0,"[[768.0, 330.0, 844.0, 488.0]]"
967,2_345,0.0,"[[876.0, 326.0, 944.0, 539.0]]"
968,2_345,0.0,"[[786.0, 312.0, 864.0, 550.0]]"
969,2_345,0.0,"[[1096.0, 350.0, 1183.0, 553.0]]"
970,2_345,0.0,"[[1203.0, 319.0, 1302.0, 547.0]]"
971,2_345,0.0,"[[947.0, 386.0, 1069.0, 659.0]]"
972,2_345,0.0,"[[1048.0, 430.0, 1168.0, 720.0]]"
973,2_345,0.0,"[[1247.0, 401.0, 1380.0, 681.0]]"
974,2_346,0.0,"[[768.0, 330.0, 844.0, 488.0]]"
975,2_346,0.0,"[[876.0, 326.0, 944.0, 540.0]]"
976,2_346,0.0,"[[786.0, 311.0, 864.0, 550.0]]"
977,2_346,0.0,"[[1096.0, 350.0, 1183.0, 553.0]]"
978,2_346,0.0,"[[1203.0, 319.0, 1302.0, 547.0]]"
979,2_346,0.0,"[[947.0, 386.0, 1069.0, 659.0]]"
980,2_346,0.0,"[[1048.0, 430.0, 1168.0, 720.0]]"
981,2_346,0.0,"[[1248.0, 401.0, 1380.0, 680.0]]"
982,2_347,0.0,"[[768.0, 330.0, 844.0, 488.0]]"
983,2_347,0.0,"[[876.0, 326.0, 944.0, 539.0]]"
984,2_347,0.0,"[[786.0, 311.0, 864.0, 550.0]]"
985,2_347,0.0,"[[1096.0, 350.0, 1183.0, 553.0]]"
986,2_347,0.0,"[[1203.0, 319.0, 1302.0, 547.0]]"
987,2_347,0.0,"[[947.0, 386.0, 1069.0, 659.0]]"
988,2_347,0.0,"[[1048.0, 430.0, 1168.0, 720.0]]"
989,2_347,0.0,"[[1247.0, 401.0, 1380.0, 680.0]]"
990,2_348,0.0,"[[768.0, 330.0, 844.0, 488.0]]"
991,2_348,0.0,"[[876.0, 326.0, 943.0, 539.0]]"
992,2_348,0.0,"[[786.0, 311.0, 864.0, 550.0]]"
993,2_348,0.0,"[[1096.0, 350.0, 1183.0, 553.0]]"
994,2_348,0.0,"[[1203.0, 319.0, 1302.0, 547.0]]"
995,2_348,0.0,"[[947.0, 386.0, 1069.0, 659.0]]"
996,2_348,0.0,"[[1048.0, 430.0, 1168.0, 720.0]]"
997,2_348,0.0,"[[1247.0, 401.0, 1380.0, 681.0]]"
998,2_349,0.0,"[[848.0, 294.0, 937.0, 502.0]]"
999,2_349,0.0,"[[1315.0, 369.0, 1369.0, 496.0]]"
1000,2_349,0.0,"[[813.0, 298.0, 895.0, 494.0]]"
1001,2_349,0.0,"[[985.0, 376.0, 1094.0, 646.0]]"
1002,2_349,0.0,"[[1131.0, 343.0, 1202.0, 547.0]]"
1003,2_349,0.0,"[[903.0, 299.0, 976.0, 512.0]]"
1004,2_349,0.0,"[[1064.0, 416.0, 1174.0, 692.0]]"
1005,2_349,0.0,"[[1226.0, 329.0, 1317.0, 554.0]]"
1006,2_349,0.0,"[[1238.0, 412.0, 1374.0, 710.0]]"
1007,2_350,0.0,"[[846.0, 294.0, 935.0, 502.0]]"
1008,2_350,0.0,"[[1315.0, 369.0, 1369.0, 496.0]]"
1009,2_350,0.0,"[[813.0, 298.0, 895.0, 494.0]]"
1010,2_350,0.0,"[[985.0, 376.0, 1094.0, 646.0]]"
1011,2_350,0.0,"[[1131.0, 343.0, 1202.0, 547.0]]"
1012,2_350,0.0,"[[903.0, 299.0, 976.0, 512.0]]"
1013,2_350,0.0,"[[1064.0, 416.0, 1174.0, 692.0]]"
1014,2_350,0.0,"[[1226.0, 329.0, 1317.0, 554.0]]"
1015,2_350,0.0,"[[1238.0, 412.0, 1374.0, 711.0]]"
1016,2_351,0.0,"[[846.0, 294.0, 935.0, 502.0]]"
1017,2_351,0.0,"[[1315.0, 369.0, 1369.0, 496.0]]"
1018,2_351,0.0,"[[813.0, 298.0, 895.0, 494.0]]"
1019,2_351,0.0,"[[985.0, 376.0, 1094.0, 646.0]]"
1020,2_351,0.0,"[[1131.0, 343.0, 1202.0, 547.0]]"
1021,2_351,0.0,"[[903.0, 299.0, 976.0, 512.0]]"
1022,2_351,0.0,"[[1065.0, 416.0, 1174.0, 692.0]]"
1023,2_351,0.0,"[[1226.0, 329.0, 1317.0, 554.0]]"
1024,2_351,0.0,"[[1237.0, 412.0, 1374.0, 711.0]]"
1025,2_352,0.0,"[[846.0, 294.0, 935.0, 502.0]]"
1026,2_352,0.0,"[[1315.0, 369.0, 1369.0, 496.0]]"
1027,2_352,0.0,"[[813.0, 298.0, 895.0, 494.0]]"
1028,2_352,0.0,"[[985.0, 376.0, 1094.0, 646.0]]"
1029,2_352,0.0,"[[1131.0, 343.0, 1202.0, 547.0]]"
1030,2_352,0.0,"[[903.0, 299.0, 976.0, 512.0]]"
1031,2_352,0.0,"[[1064.0, 416.0, 1174.0, 692.0]]"
1032,2_352,0.0,"[[1226.0, 329.0, 1317.0, 554.0]]"
1033,2_352,0.0,"[[1237.0, 412.0, 1374.0, 711.0]]"
1034,2_353,0.0,"[[845.0, 294.0, 934.0, 502.0]]"
1035,2_353,0.0,"[[1315.0, 369.0, 1369.0, 496.0]]"
1036,2_353,0.0,"[[813.0, 298.0, 895.0, 494.0]]"
1037,2_353,0.0,"[[985.0, 376.0, 1094.0, 646.0]]"
1038,2_353,0.0,"[[1131.0, 343.0, 1202.0, 547.0]]"
1039,2_353,0.0,"[[903.0, 299.0, 976.0, 512.0]]"
1040,2_353,0.0,"[[1064.0, 416.0, 1174.0, 692.0]]"
1041,2_353,0.0,"[[1226.0, 329.0, 1317.0, 554.0]]"
1042,2_353,0.0,"[[1237.0, 412.0, 1374.0, 711.0]]"
1043,2_354,0.0,"[[845.0, 294.0, 934.0, 502.0]]"
1044,2_354,0.0,"[[1315.0, 369.0, 1369.0, 496.0]]"
1045,2_354,0.0,"[[813.0, 298.0, 895.0, 494.0]]"
1046,2_354,0.0,"[[985.0, 376.0, 1094.0, 646.0]]"
1047,2_354,0.0,"[[1131.0, 343.0, 1202.0, 547.0]]"
1048,2_354,0.0,"[[903.0, 299.0, 976.0, 512.0]]"
1049,2_354,0.0,"[[1064.0, 416.0, 1174.0, 692.0]]"
1050,2_354,0.0,"[[1226.0, 329.0, 1317.0, 554.0]]"
1051,2_354,0.0,"[[1237.0, 412.0, 1374.0, 711.0]]"
1052,2_355,0.0,"[[845.0, 294.0, 934.0, 502.0]]"
1053,2_355,0.0,"[[1315.0, 369.0, 1369.0, 496.0]]"
1054,2_355,0.0,"[[813.0, 298.0, 895.0, 494.0]]"
1055,2_355,0.0,"[[985.0, 376.0, 1094.0, 646.0]]"
1056,2_355,0.0,"[[1131.0, 343.0, 1202.0, 547.0]]"
1057,2_355,0.0,"[[903.0, 299.0, 977.0, 512.0]]"
1058,2_355,0.0,"[[1064.0, 416.0, 1174.0, 692.0]]"
1059,2_355,0.0,"[[1226.0, 329.0, 1317.0, 554.0]]"
1060,2_355,0.0,"[[1237.0, 412.0, 1374.0, 711.0]]"
1061,2_356,0.0,"[[845.0, 294.0, 934.0, 502.0]]"
1062,2_356,0.0,"[[1315.0, 369.0, 1369.0, 496.0]]"
1063,2_356,0.0,"[[813.0, 298.0, 895.0, 494.0]]"
1064,2_356,0.0,"[[985.0, 376.0, 1094.0, 646.0]]"
1065,2_356,0.0,"[[1131.0, 343.0, 1202.0, 547.0]]"
1066,2_356,0.0,"[[903.0, 299.0, 977.0, 512.0]]"
1067,2_356,0.0,"[[1064.0, 416.0, 1174.0, 692.0]]"
1068,2_356,0.0,"[[1226.0, 329.0, 1317.0, 554.0]]"
1069,2_356,0.0,"[[1237.0, 412.0, 1374.0, 711.0]]"
1070,2_357,0.0,"[[845.0, 294.0, 934.0, 502.0]]"
1071,2_357,0.0,"[[1315.0, 369.0, 1369.0, 496.0]]"
1072,2_357,0.0,"[[813.0, 298.0, 895.0, 494.0]]"
1073,2_357,0.0,"[[985.0, 376.0, 1094.0, 646.0]]"
1074,2_357,0.0,"[[1131.0, 343.0, 1202.0, 547.0]]"
1075,2_357,0.0,"[[903.0, 299.0, 976.0, 512.0]]"
1076,2_357,0.0,"[[1064.0, 416.0, 1174.0, 692.0]]"
1077,2_357,0.0,"[[1226.0, 329.0, 1317.0, 554.0]]"
1078,2_357,0.0,"[[1237.0, 412.0, 1374.0, 711.0]]"
1079,2_358,0.0,"[[845.0, 294.0, 934.0, 502.0]]"
1080,2_358,0.0,"[[1315.0, 369.0, 1369.0, 496.0]]"
1081,2_358,0.0,"[[813.0, 298.0, 895.0, 494.0]]"
1082,2_358,0.0,"[[985.0, 376.0, 1094.0, 646.0]]"
1083,2_358,0.0,"[[1131.0, 343.0, 1202.0, 547.0]]"
1084,2_358,0.0,"[[903.0, 299.0, 976.0, 512.0]]"
1085,2_358,0.0,"[[1064.0, 416.0, 1174.0, 692.0]]"
1086,2_358,0.0,"[[1226.0, 329.0, 1317.0, 554.0]]"
1087,2_358,0.0,"[[1237.0, 412.0, 1374.0, 711.0]]"
1088,2_359,0.0,"[[1309.0, 385.0, 1372.0, 533.0]]"
1089,2_359,0.0,"[[903.0, 281.0, 953.0, 471.0]]"
1090,2_359,0.0,"[[891.0, 275.0, 1004.0, 470.0]]"
1091,2_359,0.0,"[[860.0, 264.0, 938.0, 474.0]]"
1092,2_359,0.0,"[[1000.0, 362.0, 1109.0, 648.0]]"
1093,2_359,0.0,"[[1146.0, 330.0, 1222.0, 559.0]]"
1094,2_359,0.0,"[[1222.0, 341.0, 1313.0, 577.0]]"
1095,2_359,0.0,"[[946.0, 280.0, 1017.0, 479.0]]"
1096,2_359,0.0,"[[1240.0, 397.0, 1378.0, 764.0]]"
1097,2_359,0.0,"[[1077.0, 415.0, 1178.0, 684.0]]"
1098,2_360,0.0,"[[1309.0, 385.0, 1372.0, 533.0]]"
1099,2_360,0.0,"[[903.0, 281.0, 952.0, 471.0]]"
1100,2_360,0.0,"[[891.0, 275.0, 1004.0, 470.0]]"
1101,2_360,0.0,"[[860.0, 264.0, 938.0, 474.0]]"
1102,2_360,0.0,"[[1000.0, 362.0, 1109.0, 649.0]]"
1103,2_360,0.0,"[[1146.0, 329.0, 1222.0, 559.0]]"
1104,2_360,0.0,"[[946.0, 280.0, 1017.0, 479.0]]"
1105,2_360,0.0,"[[1223.0, 341.0, 1313.0, 577.0]]"
1106,2_360,0.0,"[[1240.0, 397.0, 1378.0, 764.0]]"
1107,2_360,0.0,"[[1077.0, 414.0, 1178.0, 685.0]]"
1108,2_361,0.0,"[[902.0, 280.0, 952.0, 471.0]]"
1109,2_361,0.0,"[[1306.0, 383.0, 1376.0, 541.0]]"
1110,2_361,0.0,"[[860.0, 264.0, 940.0, 474.0]]"
1111,2_361,0.0,"[[1000.0, 360.0, 1109.0, 650.0]]"
1112,2_361,0.0,"[[1146.0, 329.0, 1222.0, 559.0]]"
1113,2_361,0.0,"[[946.0, 279.0, 1019.0, 479.0]]"
1114,2_361,0.0,"[[1222.0, 341.0, 1312.0, 577.0]]"
1115,2_361,0.0,"[[1237.0, 405.0, 1377.0, 759.0]]"
1116,2_361,0.0,"[[1076.0, 415.0, 1177.0, 685.0]]"
1117,2_362,0.0,"[[902.0, 279.0, 952.0, 471.0]]"
1118,2_362,0.0,"[[1306.0, 383.0, 1376.0, 541.0]]"
1119,2_362,0.0,"[[860.0, 264.0, 940.0, 474.0]]"
1120,2_362,0.0,"[[1000.0, 360.0, 1109.0, 650.0]]"
1121,2_362,0.0,"[[1146.0, 329.0, 1222.0, 560.0]]"
1122,2_362,0.0,"[[946.0, 280.0, 1019.0, 479.0]]"
1123,2_362,0.0,"[[1222.0, 341.0, 1312.0, 577.0]]"
1124,2_362,0.0,"[[1237.0, 405.0, 1377.0, 759.0]]"
1125,2_362,0.0,"[[1076.0, 415.0, 1177.0, 685.0]]"
1126,2_363,0.0,"[[902.0, 279.0, 952.0, 471.0]]"
1127,2_363,0.0,"[[1306.0, 383.0, 1376.0, 541.0]]"
1128,2_363,0.0,"[[860.0, 264.0, 940.0, 474.0]]"
1129,2_363,0.0,"[[1000.0, 360.0, 1109.0, 650.0]]"
1130,2_363,0.0,"[[1146.0, 329.0, 1222.0, 560.0]]"
1131,2_363,0.0,"[[946.0, 279.0, 1019.0, 479.0]]"
1132,2_363,0.0,"[[1222.0, 341.0, 1312.0, 577.0]]"
1133,2_363,0.0,"[[1237.0, 405.0, 1377.0, 759.0]]"
1134,2_363,0.0,"[[1076.0, 415.0, 1177.0, 685.0]]"
1135,2_364,0.0,"[[902.0, 279.0, 952.0, 471.0]]"
1136,2_364,0.0,"[[1306.0, 383.0, 1376.0, 541.0]]"
1137,2_364,0.0,"[[860.0, 264.0, 940.0, 474.0]]"
1138,2_364,0.0,"[[1000.0, 360.0, 1109.0, 650.0]]"
1139,2_364,0.0,"[[1146.0, 329.0, 1222.0, 560.0]]"
1140,2_364,0.0,"[[946.0, 280.0, 1019.0, 479.0]]"
1141,2_364,0.0,"[[1222.0, 341.0, 1312.0, 577.0]]"
1142,2_364,0.0,"[[1237.0, 405.0, 1377.0, 759.0]]"
1143,2_364,0.0,"[[1076.0, 415.0, 1177.0, 685.0]]"
1144,2_365,0.0,"[[902.0, 279.0, 952.0, 471.0]]"
1145,2_365,0.0,"[[1306.0, 383.0, 1376.0, 541.0]]"
1146,2_365,0.0,"[[860.0, 264.0, 940.0, 474.0]]"
1147,2_365,0.0,"[[1000.0, 360.0, 1109.0, 650.0]]"
1148,2_365,0.0,"[[1146.0, 329.0, 1222.0, 560.0]]"
1149,2_365,0.0,"[[946.0, 280.0, 1019.0, 479.0]]"
1150,2_365,0.0,"[[1222.0, 341.0, 1312.0, 577.0]]"
1151,2_365,0.0,"[[1237.0, 405.0, 1377.0, 759.0]]"
1152,2_365,0.0,"[[1076.0, 415.0, 1177.0, 685.0]]"
1153,2_366,0.0,"[[902.0, 279.0, 952.0, 471.0]]"
